#,AreaId,City,Area,Status,Id,PlaceId,Name,Rating,Lat,Lng,LatNE,LngNE,LatSW,LngSW
103,2,Medellin,Centro,OK,ebc0f3958e185d696a2f63e7fd7a82d4b12dbd88,ChIJC2uIKqMpRI4RcRyxQscwANs,karaoke palmas 33,4.4,6.2390002,-75.5945693,6.24033633029,-75.5932197197,6.23763836971,-75.5959176803
104,2,Medellin,Centro,OK,f78725195fdd645aa04b9029fea32d1191fe45bc,ChIJT9gstlUoRI4RfH-4DPvOcU4,Salón Málaga,4.6,6.246492,-75.5697828,6.24789538029,-75.5685742697,6.24519741971,-75.5712722303
105,2,Medellin,Centro,OK,d9a3a1c07dbea2721e76ea64de59a29be6d9ec7f,ChIJUc8j-Q8pRI4R54MbKasyCTg,Camino Real de México,2,6.2588746,-75.5860974,6.26019433029,-75.5846873197,6.25749636971,-75.5873852803
106,2,Medellin,Centro,OK,c2266e79c97668a47bf2dfa68baa33a45cfd74b5,ChIJwxPwxFUoRI4RxbF-V2gcgZ4,Universo Rojo,4.6,6.246738,-75.569294,6.24806743029,-75.5679518197,6.24536946971,-75.5706497803
107,2,Medellin,Centro,OK,f632d333d7a5a18f1943728aa5abe02eac1b9ab6,ChIJUR2Ly6IpRI4Rgn4QuKFqSWE,El Barrilito,4.1,6.239111,-75.5957222,6.24045998029,-75.5943732197,6.23776201971,-75.5970711803
108,2,Medellin,Centro,OK,61c85cf0baac24adfaa3e05a382399c69a671560,ChIJL7qVJ_8oRI4R5cVuTratwFw,EL COVACHO,4,6.2510959,-75.5691854,6.25244488029,-75.5678364197,6.24974691971,-75.5705343803
109,2,Medellin,Centro,OK,2d2b9fbba47b0d14dba9a3b23f783c913946f966,ChIJo4NYDA4pRI4RLc1MxeCUJMI,Portal Marinillo,4.2,6.2583745,-75.591281,6.25970508029,-75.5898948697,6.25700711971,-75.5925928303
110,2,Medellin,Centro,OK,14dea86fec7a89ad295f767fde57d62b130d2af3,ChIJVevUrKIpRI4RqYC5s6bBvcc,Teres Café Bar,4.7,6.2390513,-75.5969393,6.24041183029,-75.5955908197,6.23771386971,-75.5982887803
111,2,Medellin,Centro,OK,1a1364d12374bdc5073d2cf2a8ea88e1aab2f45d,ChIJb_Wm2w0pRI4Rlv-0OQpMcew,Hotel Confort Obelisco,4.5,6.2586423,-75.591722,6.25998548029,-75.5903607197,6.25728751971,-75.5930586803
112,2,Medellin,Centro,OK,e6587772ba145b89cb026d9f2b81b485ccf622eb,ChIJwftn_5cpRI4RWJvGNykMbPY,El Grifo Bar,0,6.2388954,-75.5978007,6.24025713029,-75.5964524197,6.23755916971,-75.5991503803
113,2,Medellin,Centro,OK,10a8f43093f66592cbc031bbea09782b86ead113,ChIJlcQn9pcpRI4RfW6EQvDsp6I,LA CANTERA LIQUOR,4,6.2389466,-75.5984877,6.24028278029,-75.5971382697,6.23758481971,-75.5998362303
114,2,Medellin,Centro,OK,d3d5b1711792dd9529c9598494e54b30f76925ab,ChIJadQL6_goRI4REGkIf-mkwT8,gana bar Boyacá,0,6.2498387,-75.5667188,6.25118768029,-75.5653698197,6.24848971971,-75.5680677803
115,2,Medellin,Centro,OK,0c7b4cde4eebc0b9ba46f74ff3ce73fdb0135cac,ChIJ-z4WHpgpRI4RgHNRR_J9x_E,Tortugos,5,6.239014,-75.598707,6.24033813029,-75.5973571197,6.23764016971,-75.6000550803
116,2,Medellin,Centro,OK,a0846d51403f84e2165904042dd57d6c82140704,ChIJf6qx-vgoRI4RH4JR7CD7vlU,Friends Club,0,6.2503699,-75.566209,6.25173513029,-75.5648871197,6.24903716971,-75.5675850803
117,2,Medellin,Centro,OK,8f75e4e545ff056355503f3a41491d491ae54141,ChIJW1q74b0pRI4RRULqbfAgHBQ,Simón Parrilla,4.2,6.2338746,-75.5964084,6.23522498029,-75.5950067197,6.23252701971,-75.5977046803
118,2,Medellin,Centro,OK,968c918afc519661db68c204de9692645a33f20c,ChIJnQG2ivgoRI4RYvQdtkecOjs,Bar Restaurante Hatoviejo Centro,4.8,6.249636,-75.565605,6.25098983029,-75.5642654697,6.24829186971,-75.5669634303
119,2,Medellin,Centro,OK,21ea5dec45444649e4d3d44325a941b48d330542,ChIJNYulvpQpRI4R4IlHg1fBW3o,Fonda Discoteca El Tapial,4,6.2301286,-75.6020304,6.23147788029,-75.6006719697,6.22877991971,-75.6033699303
120,2,Medellin,Centro,OK,a545cd6bdc90cdc52fa72fd8d259df5e903a38f4,ChIJy9jtfZcpRI4Rp4CTKyLxZ1Q,Citrus Bar,4.7,6.2389543,-75.6008714,6.24026798029,-75.5995212197,6.23757001971,-75.6022191803
121,3,Bogota,ZonaRosa,OK,d9f6e220951cea0c94b38098d4447f3814ce207e,ChIJCcFvVmqFP44RKaGa2Szj6cI,Lancaster House,4.1,4.6947565,-74.05541,4.69610548029,-74.0540610197,4.69340751971,-74.0567589803
122,3,Bogota,ZonaRosa,OK,d3fc00f61c3b753adb0e8d8d19622fc5c23a7c9c,ChIJO_5GJ5GaP44R1dWA5h03Ffo,Hotel Movich Chico 97,4.5,4.680843,-74.0460317,4.68218233029,-74.0446641197,4.67948436971,-74.0473620803
123,3,Bogota,ZonaRosa,OK,4f699a83224d3341eb8fd9f38d2e2e3540747c79,ChIJCbP2WfWaP44RXkMkzGltsAo,Andrés DC,4.4,4.666205,-74.054518,4.66755398029,-74.0531690197,4.66485601971,-74.0558669803
124,3,Bogota,ZonaRosa,OK,8742a871c51f4783c9cf36a2cb6ab2a94dfcee37,ChIJB-tLPZKaP44RuPSiGej_8Zg,Bardot,0,4.6773938,-74.04838,4.67874278029,-74.0470310197,4.67604481971,-74.0497289803
125,3,Bogota,ZonaRosa,OK,c8a4620972d4998212d403c1cf38d9771c3919f5,ChIJCZp6xfSaP44RP4YQ7xqpwFk,Pachanga,0,4.6692897,-74.0543197,4.67063868029,-74.0529707197,4.66794071971,-74.0556686803
126,3,Bogota,ZonaRosa,OK,59a56eebf7e44e8aa1d55286f8f7587b4f550691,ChIJE_a1542aP44RCnaEO4hJuys,Palco 93,0,4.67494,-74.04828,4.67628898029,-74.0469310197,4.67359101971,-74.0496289803
127,3,Bogota,ZonaRosa,OK,7fb13d3536a7af6cc4363f3ea602462cadcc45a0,ChIJF-rfk7aaP44RM4Zfzhz6TxY,Full 80's 118,4.3,4.70006,-74.049601,4.70140758029,-74.0482438697,4.69870961971,-74.0509418303
128,3,Bogota,ZonaRosa,OK,02e3ad207d60e40f811dc40df857efa73bace525,ChIJrcVQZ_WaP44Rr0CwNsfTygA,Tresor Lounge Bar,0,4.6665661,-74.0550018,4.66794293029,-74.0536994197,4.66524496971,-74.0563973803
129,3,Bogota,ZonaRosa,OK,289f8e2539390b6ce7f79214cf259190cba8abd9,ChIJFYYLVpGaP44RstPeDwlDUc4,Restaurante Gaira Café,4.4,4.6807501,-74.047755,4.68170843029,-74.0459025197,4.67901046971,-74.0486004803
130,3,Bogota,ZonaRosa,OK,d91762f2f4817bcdc89e3012931d74a1762a398d,ChIJtdmq6IqaP44RPf1YdCKZGLE,Apolo's Men,4.4,4.668137,-74.051753,4.66948598029,-74.0504040197,4.66678801971,-74.0531019803
131,3,Bogota,ZonaRosa,OK,b0ecbf5abdac3e103b6455b409c14158cd86c3d9,ChIJIbiGXvWaP44R9u_YXpWCbS0,Spin,4,4.66651,-74.05478,4.66785898029,-74.0534310197,4.66516101971,-74.0561289803
132,3,Bogota,ZonaRosa,OK,da822d01ffbddddb50d88c4cea66ef4c557b8630,ChIJRUE_HZqaP44R5h_yU2XXGGE,Juan Valdez,4.2,4.6806589,-74.0412359,4.68222048029,-74.0397675197,4.67952251971,-74.0424654803
133,3,Bogota,ZonaRosa,OK,eafc7dd8f19c0b94270c56acd894df941aba9c03,ChIJY0T30pCaP44RxF6VIydhJ8M,Terraza del Valle,0,4.6807715,-74.0440643,4.68215683029,-74.0427875697,4.67945886971,-74.0454855303
134,3,Bogota,ZonaRosa,OK,7a45473854f3501e7541b2c4fbbbc2d103ec1224,ChIJCZVSevWaP44Ravu0WTrkVTk,Yazta,0,4.6666808,-74.0557963,4.66796553029,-74.0544899697,4.66526756971,-74.0571879303
135,3,Bogota,ZonaRosa,OK,fbbb477e253cfd3603d8fe01564cda05f04e5967,ChIJySSlvV-aP44RXCAcazD0e9s,Mar De Fondo,0,4.6648547,-74.0554154,4.66620368029,-74.0540664197,4.66350571971,-74.0567643803
136,3,Bogota,ZonaRosa,OK,60c9de0eed20b03d79f7f06fd4919277fd39519b,ChIJWbh3NPWaP44Rqh_8tZp5wME,Irish Bar,4.4,4.6676764,-74.0536773,4.66906023029,-74.0523800197,4.66636226971,-74.0550779803
137,3,Bogota,ZonaRosa,OK,5f8cb3cc722a69b6e8ad76c8302e6c1e1ffb5959,ChIJJfMHBreaP44R5r_xNzWIiOA,Viva Brasil Rodizio,4.2,4.69798,-74.050317,4.69931433029,-74.0488798197,4.69661636971,-74.0515777803
138,3,Bogota,ZonaRosa,OK,e5f365439fb43f478536f0552b758982a73d1dff,ChIJJXV9BAiQP44Rj_ngrpzkkWc,El Rodizio,4.5,4.6951427,-74.0296427,4.69651358029,-74.0282857197,4.69381561971,-74.0309836803
139,3,Bogota,ZonaRosa,OK,8ebab1a8167034b34d9ca7e132b473ce3ad57f5f,ChIJk61CN_WaP44RLE2NnngVnW8,Casa De La Cerveza,4.1,4.667738,-74.054389,4.66908698029,-74.0530400197,4.66638901971,-74.0557379803
140,3,Bogota,ZonaRosa,OK,61cb8cf8f321ee98a741e980a0bd8da3fdfc2f32,ChIJ2QD9kqeaP44RUrDl5aE415A,KATHMANDU,4.4,4.694282,-74.030872,4.69564858029,-74.0295618197,4.69295061971,-74.0322597803
141,3,Bogota,ZonaRosa,OK,f8186e7433be519436aac9a31a39d2f34445234f,ChIJ32MxZq2aP44RwhG6OFfo0Bk,Clinica La Carolina,4.2,4.7044,-74.04109,4.70560078029,-74.0396896197,4.70290281971,-74.0423875803
142,3,Bogota,ZonaRosa,OK,d4fadd91dca14ea31aed88619f722a133a886a5b,ChIJ12o91oqaP44Rk6PznLeCoJ8,La Hamburgueseria,4.3,4.6687326,-74.0531646,4.67008158029,-74.0518156197,4.66738361971,-74.0545135803
143,3,Bogota,ZonaRosa,OK,4bee96d7c2769756d7d6431b57bbea7b7530b006,ChIJh-LkWvWaP44REqQs27cR4Lc,Tribeca,3.7,4.6738998,-74.053578,4.67521783029,-74.0521718697,4.67251986971,-74.0548698303
144,3,Bogota,ZonaRosa,OK,322ffd0c2b7085e753c7bd26b46466ccdde35804,ChIJ3cBTzbCaP44RidpoCMOwrjs,Beer Station 116,4.4,4.6963791,-74.0441102,4.69776618029,-74.0427471197,4.69506821971,-74.0454450803
145,3,Bogota,ZonaRosa,OK,7caad02c8e33f515842429b5812d21d282e374f6,ChIJiQ1r06iaP44RCQZMLSUzMMg,Tienda de cafe,4.3,4.6954515,-74.03061,4.69678008029,-74.0292682197,4.69408211971,-74.0319661803
146,3,Bogota,ZonaRosa,OK,31f1a5e16f20857f569cefb13f0534152d5d8229,ChIJ7UZv5I2aP44Rck7jbtZeEgU,Galería Café Libro,4.3,4.67522,-74.04807,4.67656898029,-74.0467210197,4.67387101971,-74.0494189803
147,3,Bogota,ZonaRosa,OK,6de5f8454cb6a791a965f3384b64e1b5e98a4ba8,ChIJweNVAKiaP44RhzSW8hYiE04,bistronomy,4.3,4.6956159,-74.0302918,4.69697293029,-74.0289603697,4.69427496971,-74.0316583303
148,3,Bogota,ZonaRosa,OK,07a6bf285456031741f9d08d49812ef49d58d23a,ChIJqapO4PSaP44RDhKyQbDwU-4,La Villa,4.1,4.6688895,-74.0552013,4.67023843029,-74.0538521697,4.66754046971,-74.0565501303
149,3,Bogota,ZonaRosa,OK,a0a539969b1ffe5b6a01fd2e2effed4bf677fdd8,ChIJ_5GqPZKaP44RYlgGAwzwA7I,Balché Wine Bar,0,4.6774646,-74.0485489,4.67881358029,-74.0471999197,4.67611561971,-74.0498978803
150,3,Bogota,ZonaRosa,OK,462ce339ef3862d73faf3121000b7943c6cbe3d8,ChIJ-3NqNvWaP44R_qWzZQD08Ic,Voila,0,4.6676817,-74.0540341,4.66903068029,-74.0526851197,4.66633271971,-74.0553830803
151,3,Bogota,ZonaRosa,OK,5cd189ed23895e706bbbf0bc86035891a3e5c0af,ChIJac7rHwiQP44R7rdMw6o9ZRA,LA PUERTA DE ALCALA,4.4,4.6944173,-74.030095,4.69577548029,-74.0287430697,4.69307751971,-74.0314410303
152,3,Bogota,ZonaRosa,OK,5120c3212d2f726b348916201e585aa272a91a90,ChIJtylzwkOFP44RQdYz-PH1vG0,Bogota Beer Company Cedritos,4.4,4.72228,-74.04663,4.72362898029,-74.0452810197,4.72093101971,-74.0479789803
153,3,Bogota,ZonaRosa,OK,7a395e8280ad7660cd234e652553075367a4fd0b,ChIJ6-8qwqeaP44Rkkoe2914LYU,The Irish pub,4.4,4.694752,-74.031578,4.69610353029,-74.0302338197,4.69340556971,-74.0329317803
154,3,Bogota,ZonaRosa,OK,37a662a5283164a418b6f5ee440155ef358e1ba9,ChIJDwvBZvWaP44RvEqQMJT8tow,Rock Garden Pub,0,4.6957331,-74.0303717,4.69706673029,-74.0289888697,4.69436876971,-74.0316868303
155,3,Bogota,ZonaRosa,OK,f5a4fcb7e9220e7da197cbd590685a5d2d508b3a,ChIJjYdg9o2aP44RiBB4kB_DF8Y,The Red Lion English pub,4.3,4.675707,-74.048749,4.67706768029,-74.0474226697,4.67436971971,-74.0501206303
156,3,Bogota,ZonaRosa,OK,97890fd32903fc8d39004fd1c663b321e94b62c3,ChIJdbBi_QeQP44RTfZN9PbOJ-4,Santo Pecado,4.3,4.6955714,-74.0294127,4.69690533029,-74.0280259697,4.69420736971,-74.0307239303
157,3,Bogota,ZonaRosa,OK,77522ec8e8436eae9d8075d9239300bf364c14ab,ChIJ2XHeV7aaP44RxIXfFqeoSTc,Plaza México,4.3,4.6991643,-74.0505153,4.70033443029,-74.0491966197,4.69763646971,-74.0518945803
158,3,Bogota,ZonaRosa,OK,7ecff70406782f6f99dbf3e7a7833cfa96d59f8c,ChIJs8OspfWaP44RxcbT6_Z4KaE,Café Y Crepes,4.6,4.6680386,-74.0570261,4.66938758029,-74.0556771197,4.66668961971,-74.0583750803
159,3,Bogota,ZonaRosa,OK,7b135870b91429dc333e8f57e8e195c8970b79aa,ChIJs_rqWfOaP44RxOZEKq-fgbc,Night Club Éxtasis,4.1,4.6712478,-74.0544819,4.67259678029,-74.0531329197,4.66989881971,-74.0558308803
160,3,Bogota,ZonaRosa,OK,fbc14fe9f21dedc834aa58425c1fab0593ee8235,ChIJI5n631uaP44RPUKMBXFCT7o,Revolution Bar,3.8,4.6613208,-74.0611541,4.66266978029,-74.0598051197,4.65997181971,-74.0625030803
161,3,Bogota,ZonaRosa,OK,b37b558c66a960af0b5b4d973dc92b34ea8ba9ad,ChIJuzzq842aP44R-yJORcORx3w,La Xarcuteria 93,4.6,4.675738,-74.048911,4.67703268029,-74.0475330697,4.67433471971,-74.0502310303
162,3,Bogota,ZonaRosa,OK,2fe234cd050ea221a8335f4b024daf3169e92c8e,ChIJvYxbLI2aP44Rm0CKDEvgVik,Cavu Club,3.8,4.67408,-74.0533,4.67542898029,-74.0519510197,4.67273101971,-74.0546489803
163,3,Bogota,ZonaRosa,OK,a3a12aff6fbbb114e6087dfbca3736ca3f151e9f,ChIJi_wiXLaaP44RIVIoKFgVAy4,Jawa,4.4,4.699629,-74.0509633,4.70100538029,-74.0496100697,4.69830741971,-74.0523080303
164,3,Bogota,ZonaRosa,OK,ec015b98c9fa63a7fa701502b6ffe607b70bc1ae,ChIJ06gFt_SaP44ROPxZd0ZyftY,El Df,0,4.67013,-74.0541,4.67147898029,-74.0527510197,4.66878101971,-74.0554489803
165,3,Bogota,ZonaRosa,OK,dc41f314347441a3cae188cf9d08a12e7b3c01c1,ChIJZdaBzrCaP44RakmnePDtXFk,Cantares,4.1,4.6975594,-74.0472977,4.69890838029,-74.0459487197,4.69621041971,-74.0486466803
166,3,Bogota,ZonaRosa,OK,a9fb6a8b85c4856b970daf813806e172d1d47d1e,ChIJETiFc5KaP44RW4RQZU7zEj4,Tekila,0,4.6764185,-74.0491524,4.67776748029,-74.0478034197,4.67506951971,-74.0505013803
167,3,Bogota,ZonaRosa,OK,3b12dc9829e6840952fde6b7d59aa47b6916477f,ChIJxRfB5_SaP44RtdYfu4Xht5k,Simona,3.9,4.6692976,-74.0550815,4.67058313029,-74.0537639697,4.66788516971,-74.0564619303
168,3,Bogota,ZonaRosa,OK,53bf41e0b21a75cb0c61e4a3f029616796a8aa28,ChIJxSZJ1oqaP44RgImEbNQ7Jik,El Mozo Club,4.3,4.6686875,-74.0531153,4.67003648029,-74.0517663197,4.66733851971,-74.0544642803
169,3,Bogota,ZonaRosa,OK,ea53f920e555b6b317c61fc744e4fa586f4a94b2,ChIJoympgJaaP44RQLu9rNd9yt8,Clover Pub Restaurante,0,4.683384,-74.047245,4.68474823029,-74.0458883697,4.68205026971,-74.0485863303
170,3,Bogota,ZonaRosa,OK,5d11ba1e26c86001b245085bb68831d89bdc30b2,ChIJsWCjc5KaP44R78FbkzV_p9U,La Leyenda,5,4.6763936,-74.0492684,4.67774258029,-74.0479194197,4.67504461971,-74.0506173803
171,3,Bogota,ZonaRosa,OK,0633235d9049a3723ad81c1d3d3a80072c397b3d,ChIJKa6C54qaP44RAbcLbK_dr3M,Khromatiko Lounge,0,4.668326,-74.0519272,4.66967498029,-74.0505782197,4.66697701971,-74.0532761803
172,3,Bogota,ZonaRosa,OK,707b9cfc45222b94f66b67d6c4815452efc94f50,ChIJvRBgJfWaP44RjBa4RZpbwv0,Santa Bar,0,4.6680332,-74.0541802,4.66938218029,-74.0528312197,4.66668421971,-74.0555291803
173,3,Bogota,ZonaRosa,OK,a5f8444ac701c4615765c5a77f82901d50616f23,ChIJOQUQFPWaP44RZ0TRwyU5jz8,Music Factory,0,4.6678728,-74.0553617,4.66922178029,-74.0540127197,4.66652381971,-74.0567106803
174,3,Bogota,ZonaRosa,OK,c768b6c86c296d25f13ebe175279c8aba4a274ee,ChIJCSWIIvWaP44R2TAO7GIBz0Y,El Cutre,3.7,4.6682484,-74.0549272,4.66959738029,-74.0535782197,4.66689941971,-74.0562761803
175,3,Bogota,ZonaRosa,OK,55fd7019a1102cdabfe4e54a44482ab2d9aa1115,ChIJj8sNzoqaP44RwTN0kezrCQc,Coconuts,0,4.6679718,-74.0530618,4.66932078029,-74.0517128197,4.66662281971,-74.0544107803
176,3,Bogota,ZonaRosa,OK,7f2f4cc5dab543ad38eefade20fb43f91eff5d17,ChIJJwwjvpOaP44RPNhY_eI5gZU,yeira lunch & drinks,0,4.6797188,-74.049399,4.68108093029,-74.0480428697,4.67838296971,-74.0507408303
177,3,Bogota,ZonaRosa,OK,9e9b3375bf995df48c4e9fbf5a30da7bc9f5d6c5,ChIJqZcUDbeaP44RD_mh_2mQAig,SHAMUA,4.5,4.69739,-74.049939,4.69875033029,-74.0486555197,4.69605236971,-74.0513534803
178,3,Bogota,ZonaRosa,OK,52ade31cf5f93190a8227158e4d51a31bdaa101b,ChIJX5mV_7aaP44RmMm6h1426xc,La chula,4.4,4.6991396,-74.0503526,4.70030843029,-74.0490341197,4.69761046971,-74.0517320803
179,3,Bogota,ZonaRosa,OK,8792007c43b95d3dc6fd1a642a483b6fff15a5f4,ChIJHbNiJKiaP44RSUg5f63Ksnk,London Calling Pub,4.4,4.6972305,-74.0305455,4.69853153029,-74.0292136197,4.69583356971,-74.0319115803
180,3,Bogota,ZonaRosa,OK,d73f3967ac325464be0cb1f34f967f87b81ac6d4,ChIJDzb4gcSaP44ROyErZq-JRpA,Bogota Beer Company,4.3,4.6913875,-74.0626817,4.69273668029,-74.0613032197,4.69003871971,-74.0640011803
181,4,Bogota,Norte,OK,cbb42c0af1c5dfe4d0f35c0a53d3f790b7932af0,ChIJIeabMF2aP44REemPzgTQeGw,JW Marriott Hotel Bogota,4.7,4.656783,-74.055518,4.65805643029,-74.0542233197,4.65535846971,-74.0569212803
182,4,Bogota,Norte,OK,add905f8d598256bfbad6a02ff8d15033965c315,ChIJbYnp-UGaP44RgKtBNgwuNbU,Hotel Emaus Bogotá,4,4.651122,-74.054125,4.65249203029,-74.0527470697,4.64979406971,-74.0554450303
183,4,Bogota,Norte,OK,5dc9bf02c2a4f6d0cd0d3074a0402970bb746702,ChIJF1u71dibP44RdDorED3WHPs,Hotel Ferrovial Corferias,3.8,4.629846,-74.094433,4.63116938029,-74.0930677697,4.62847141971,-74.0957657303
184,4,Bogota,Norte,OK,2bbd4672e24637a507f4824f7119b824b1be7657,ChIJ86oK5sKbP44R4AWymT4y0P4,Hotel TRYP Bogotá Embajada,4.4,4.6391713,-74.0974609,4.64027253029,-74.0964621697,4.63757456971,-74.0991601303
185,4,Bogota,Norte,OK,7f4dec4a0bb9bbf715447c7fd3e80236978b34d8,ChIJI51xKEGaP44Rnj2BN0QTKpk,La Pinta,4.4,4.6488949,-74.0587279,4.65027948029,-74.0573532697,4.64758151971,-74.0600512303
186,4,Bogota,Norte,OK,d939d64ced6335397173e8fdd10469797fb06fd9,ChIJ_56PdzCaP44Rg0KBMgiwcxo,Kirlybang Kaffe,4,4.6383762,-74.0654308,4.63972518029,-74.0640818197,4.63702721971,-74.0667797803
187,4,Bogota,Norte,OK,cb3040223efb5aa0cecf11bed2ba83053ac8645b,ChIJlwhwRyWaP44RoWjNr8YMEpU,Café Bar 2600,0,4.6356894,-74.0638871,4.63703838029,-74.0625381197,4.63434041971,-74.0652360803
188,4,Bogota,Norte,OK,40a9fdbb04bafc2e7abef513a5ce1dc48542fd3a,ChIJtRknhCiaP44RqAZm7MNprVE,Cuarto Beat,0,4.629213,-74.0656695,4.63056198029,-74.0643205197,4.62786401971,-74.0670184803
189,4,Bogota,Norte,OK,13b947b93ce396136dfa492f8f1918c2261b1750,ChIJgWVPc0aaP44RveHhLCoCHek,Le Fetiche,0,4.6511564,-74.0637101,4.65250538029,-74.0623611197,4.64980741971,-74.0650590803
190,4,Bogota,Norte,OK,1213dafca143bf68edce465ab33c2d5c35349184,ChIJZTgBbEeaP44RLbBoXfPZfuQ,Café Y Bar Castro,0,4.6474043,-74.0612318,4.64875328029,-74.0598828197,4.64605531971,-74.0625807803
191,4,Bogota,Norte,OK,4f699a83224d3341eb8fd9f38d2e2e3540747c79,ChIJCbP2WfWaP44RXkMkzGltsAo,Andrés DC,4.4,4.666205,-74.054518,4.66755398029,-74.0531690197,4.66485601971,-74.0558669803
192,4,Bogota,Norte,OK,767d03a80beb07bdf420b87ccfcd28e00f757b0e,ChIJfaJx4TiaP44RjCSjQGppMEQ,Warehouse Bar,0,4.6439984,-74.0611553,4.64534738029,-74.0598063197,4.64264941971,-74.0625042803
193,4,Bogota,Norte,OK,557016303aea8dc7d4bfdfb12c44b39164b087cc,ChIJLcs_t0iaP44RvDUOz8R6mls,Modelos Club,0,4.6509426,-74.0664513,4.65229158029,-74.0651023197,4.64959361971,-74.0678002803
194,4,Bogota,Norte,OK,02e3ad207d60e40f811dc40df857efa73bace525,ChIJrcVQZ_WaP44Rr0CwNsfTygA,Tresor Lounge Bar,0,4.6665661,-74.0550018,4.66794293029,-74.0536994197,4.66524496971,-74.0563973803
195,4,Bogota,Norte,OK,fbc14fe9f21dedc834aa58425c1fab0593ee8235,ChIJI5n631uaP44RPUKMBXFCT7o,Revolution Bar,3.8,4.6613208,-74.0611541,4.66266978029,-74.0598051197,4.65997181971,-74.0625030803
196,4,Bogota,Norte,OK,8762d66b9d67c57fcb16f956df5e80101a51017d,ChIJ7xrBaJqZP44R--xhhrF_t3E,La Tapería,4.4,4.613571,-74.066336,4.61491998029,-74.0649870197,4.61222201971,-74.0676849803
197,4,Bogota,Norte,OK,c41f0144ee2c53386a93f0124a555b9729c5f0aa,ChIJqXhNpzSaP44RJCd6otSeEu4,Colombian Pub,4.1,4.6417212,-74.0759169,4.64308003029,-74.0746172697,4.64038206971,-74.0773152303
198,4,Bogota,Norte,OK,b0ecbf5abdac3e103b6455b409c14158cd86c3d9,ChIJIbiGXvWaP44R9u_YXpWCbS0,Spin,4,4.66651,-74.05478,4.66785898029,-74.0534310197,4.66516101971,-74.0561289803
199,4,Bogota,Norte,OK,45deb03f004a5784682167cd4e398d40f5eed88d,ChIJD-UQZ0GaP44RN72WoOoU6fs,Astrid y Gaston,4.4,4.6509518,-74.0576202,4.65235703029,-74.0563213197,4.64965906971,-74.0590192803
200,4,Bogota,Norte,OK,fbbb477e253cfd3603d8fe01564cda05f04e5967,ChIJySSlvV-aP44RXCAcazD0e9s,Mar De Fondo,0,4.6648547,-74.0554154,4.66620368029,-74.0540664197,4.66350571971,-74.0567643803
201,4,Bogota,Norte,OK,3ebd19d7f14f24246b7df9cfd7783796b61dbc0f,ChIJBW6y76WZP44RsnGy7CNn8cM,Teatro Libre Chapinero,4.5,4.648442,-74.062592,4.64984488029,-74.0612639697,4.64714691971,-74.0639619303
202,4,Bogota,Norte,OK,08cc06b41bac1a11bb30888e6aeb326de9443165,ChIJ42USGUKaP44RVQtKh2CMgVE,LA HAMBURGUESERIA EMAUS,4.3,4.6515496,-74.0548206,4.65289858029,-74.0534716197,4.65020061971,-74.0561695803
203,4,Bogota,Norte,OK,666cb772271b69d9b6d456ca521faaeb45b1d6cf,ChIJCR7hX1maP44RsKZU4UEcjjM,Amarissimo,5,4.6615077,-74.0608013,4.66285668029,-74.0594523197,4.66015871971,-74.0621502803
204,4,Bogota,Norte,OK,b3804d071b3ba8b33deb74c1faf2c8e1c256d0d5,ChIJA5uZ5TiaP44RWgqfDVjO-LI,Noches De Garibaldi,4.2,4.644519,-74.0614486,4.64587233029,-74.0601144197,4.64317436971,-74.0628123803
205,4,Bogota,Norte,OK,068641a4e6a3408a2f2bae37164e85996ece1cfb,ChIJHfHG4FyaP44Rp3aYj27acNE,Restaurante Daniel,4.3,4.657638,-74.056792,4.65891833029,-74.0554893197,4.65622036971,-74.0581872803
206,4,Bogota,Norte,OK,6ccdb550127b837c3ce55278dbd2252bf48f9d04,ChIJX3KFj12FP44RsiD3PUAUgVA,Restaurante Bellini Centro Internacional,4.5,4.616369,-74.069626,4.61771798029,-74.0682770197,4.61502001971,-74.0709749803
207,4,Bogota,Norte,OK,7a45473854f3501e7541b2c4fbbbc2d103ec1224,ChIJCZVSevWaP44Ravu0WTrkVTk,Yazta,0,4.6666808,-74.0557963,4.66796553029,-74.0544899697,4.66526756971,-74.0571879303
208,4,Bogota,Norte,OK,a5cc180760c4fc7efee31bc63a918a9f1a3277a8,ChIJnUsBWzOaP44RjykdlMrkkSU,Morena Bar,4,4.6415762,-74.0759582,4.64293388029,-74.0746527197,4.64023591971,-74.0773506803
209,4,Bogota,Norte,OK,7fdd606cff7c0328b7640f7a62bf35ebeb89956f,ChIJjeR6lzSaP44RvihSSRx1tzo,Terraza Bar Café Galerias Cc,5,4.64241,-74.07532,4.64375898029,-74.0739710197,4.64106101971,-74.0766689803
210,4,Bogota,Norte,OK,7c4be8f573684e3edcea4febc589228617c12fd9,ChIJNSj3TFmaP44RWqWa4SOzlzU,Amar,5,4.6622335,-74.0597109,4.66354313029,-74.0582986697,4.66084516971,-74.0609966303
211,4,Bogota,Norte,OK,300e418b2ca165ea98ec35fd332441b0957d3c24,ChIJa8KhWjOaP44Rrd-tjcNuNg8,Mayan's,5,4.6411761,-74.0762689,4.64248023029,-74.0749278197,4.63978226971,-74.0776257803
